GID_0,NAME_0,GID_1,NAME_1,NL_NAME_1,GID_2,NAME_2,NL_NAME_2,GID_3,NAME_3,VARNAME_3,NL_NAME_3,TYPE_3,ENGTYPE_3,CC_3,HASC_3
VNM,Vietnam,VNM.2_1,Bạc Liêu,,VNM.2.2_1,Đông Hải,,VNM.2.2.4_1,Định Thành,Dinh Thanh,,Xã,Ward,,
VNM,Vietnam,VNM.2_1,Bạc Liêu,,VNM.2.2_1,Đông Hải,,VNM.2.2.5_1,Định Thành A,Dinh Thanh A,,Xã,Ward,,
VNM,Vietnam,VNM.2_1,Bạc Liêu,,VNM.2.2_1,Đông Hải,,VNM.2.2.6_1,Điền Hải,Dien Hai,,Xã,Ward,,
VNM,Vietnam,VNM.2_1,Bạc Liêu,,VNM.2.2_1,Đông Hải,,VNM.2.2.7_1,Gành Hào,Ganh Hao,,Thị trấn,Townlet,,
VNM,Vietnam,VNM.2_1,Bạc Liêu,,VNM.2.2_1,Đông Hải,,VNM.2.2.8_1,Long Điền,Long Dien,,Xã,Ward,,
VNM,Vietnam,VNM.2_1,Bạc Liêu,,VNM.2.2_1,Đông Hải,,VNM.2.2.9_1,Long Điền Đông,Long Dien Dong,,Xã,Ward,,
VNM,Vietnam,VNM.2_1,Bạc Liêu,,VNM.2.2_1,Đông Hải,,VNM.2.2.10_1,Long Điền Đông A,Long Dien Dong A,,Xã,Ward,,
VNM,Vietnam,VNM.2_1,Bạc Liêu,,VNM.2.2_1,Đông Hải,,VNM.2.2.11_1,Long Điền Tây,Long Dien Tay,,Xã,Ward,,
VNM,Vietnam,VNM.2_1,Bạc Liêu,,VNM.2.3_1,Giá Rai,,VNM.2.3.1_1,Hộ Phòng,Ho Phong,,Phường,Ward,,
VNM,Vietnam,VNM.2_1,Bạc Liêu,,VNM.2.3_1,Giá Rai,,VNM.2.3.2_1,Láng Tròn,Lang Tron,,Phường,Ward,,
VNM,Vietnam,VNM.2_1,Bạc Liêu,,VNM.2.3_1,Giá Rai,,VNM.2.3.3_1,Phong Tân,Phong Tan,,Xã,Ward,,
VNM,Vietnam,VNM.2_1,Bạc Liêu,,VNM.2.3_1,Giá Rai,,VNM.2.3.4_1,Phong Thạnh,Phong Thanh,,Xã,Ward,,
VNM,Vietnam,VNM.2_1,Bạc Liêu,,VNM.2.3_1,Giá Rai,,VNM.2.3.5_1,Phong Thạnh A,Phong Thanh A,,Xã,Ward,,
VNM,Vietnam,VNM.2_1,Bạc Liêu,,VNM.2.3_1,Giá Rai,,VNM.2.3.6_1,Phong Thạnh Đông,Phong Thanh Dong,,Xã,Ward,,
VNM,Vietnam,VNM.2_1,Bạc Liêu,,VNM.2.3_1,Giá Rai,,VNM.2.3.7_1,Phong Thạnh Tây,Phong Thanh Tay,,Xã,Ward,,
VNM,Vietnam,VNM.2_1,Bạc Liêu,,VNM.2.3_1,Giá Rai,,VNM.2.3.8_1,Phường 1,Ward 1,,Phường,Ward,,
VNM,Vietnam,VNM.2_1,Bạc Liêu,,VNM.2.3_1,Giá Rai,,VNM.2.3.9_1,Tân Phong,Tan Phong,,Xã,Ward,,
VNM,Vietnam,VNM.2_1,Bạc Liêu,,VNM.2.3_1,Giá Rai,,VNM.2.3.10_1,Tân Thạnh,Tan Thanh,,Xã,Ward,,
VNM,Vietnam,VNM.2_1,Bạc Liêu,,VNM.2.4_1,Hồng Dân,,VNM.2.4.1_1,Lộc Ninh,Loc Ninh,,Xã,Ward,,
VNM,Vietnam,VNM.2_1,Bạc Liêu,,VNM.2.4_1,Hồng Dân,,VNM.2.4.2_1,Ngan Dừa,Ngan Dua,,Thị trấn,Townlet,,
VNM,Vietnam,VNM.2_1,Bạc Liêu,,VNM.2.4_1,Hồng Dân,,VNM.2.4.3_1,Ninh Hòa,Ninh Hoa,,Xã,Ward,,
VNM,Vietnam,VNM.2_1,Bạc Liêu,,VNM.2.4_1,Hồng Dân,,VNM.2.4.4_1,Ninh Quới,Ninh Quoi,,Xã,Ward,,
VNM,Vietnam,VNM.2_1,Bạc Liêu,,VNM.2.4_1,Hồng Dân,,VNM.2.4.5_1,Ninh Quới A,Ninh Quoi A,,Xã,Ward,,
VNM,Vietnam,VNM.2_1,Bạc Liêu,,VNM.2.4_1,Hồng Dân,,VNM.2.4.6_1,Ninh Thạnh Lợi,Ninh Thanh Loi,,Xã,Ward,,
VNM,Vietnam,VNM.2_1,Bạc Liêu,,VNM.2.4_1,Hồng Dân,,VNM.2.4.7_1,Ninh Thạnh Lợi A,Ninh Thanh Loi A,,Xã,Ward,,
VNM,Vietnam,VNM.2_1,Bạc Liêu,,VNM.2.4_1,Hồng Dân,,VNM.2.4.8_1,Vĩnh Lộc,Vinh Loc,,Xã,Ward,,
VNM,Vietnam,VNM.2_1,Bạc Liêu,,VNM.2.4_1,Hồng Dân,,VNM.2.4.9_1,Vĩnh Lộc A,Vinh Loc A,,Xã,Ward,,
VNM,Vietnam,VNM.2_1,Bạc Liêu,,VNM.2.5_1,Hoà Bình,,VNM.2.5.1_1,Hòa Bình,Hoa Binh,,Thị trấn,Townlet,,
VNM,Vietnam,VNM.2_1,Bạc Liêu,,VNM.2.5_1,Hoà Bình,,VNM.2.5.2_1,Minh Diệu,Minh Dieu,,Xã,Ward,,
VNM,Vietnam,VNM.2_1,Bạc Liêu,,VNM.2.5_1,Hoà Bình,,VNM.2.5.3_1,Vĩnh Bình,Vinh Binh,,Xã,Ward,,
VNM,Vietnam,VNM.2_1,Bạc Liêu,,VNM.2.5_1,Hoà Bình,,VNM.2.5.4_1,Vĩnh Hậu,Vinh Hau,,Xã,Ward,,
VNM,Vietnam,VNM.2_1,Bạc Liêu,,VNM.2.5_1,Hoà Bình,,VNM.2.5.5_1,Vĩnh Hậu A,Vinh Hau A,,Xã,Ward,,
VNM,Vietnam,VNM.2_1,Bạc Liêu,,VNM.2.5_1,Hoà Bình,,VNM.2.5.6_1,Vĩnh Mỹ A,Vinh My A,,Xã,Ward,,
VNM,Vietnam,VNM.2_1,Bạc Liêu,,VNM.2.5_1,Hoà Bình,,VNM.2.5.7_1,Vĩnh Mỹ B,Vinh My B,,Xã,Ward,,
VNM,Vietnam,VNM.2_1,Bạc Liêu,,VNM.2.5_1,Hoà Bình,,VNM.2.5.8_1,Vĩnh Thịnh,Vinh Thinh,,Xã,Ward,,
VNM,Vietnam,VNM.2_1,Bạc Liêu,,VNM.2.6_1,Phước Long,,VNM.2.6.1_1,Hưng Phú,Hung Phu,,Xã,Ward,,
VNM,Vietnam,VNM.2_1,Bạc Liêu,,VNM.2.6_1,Phước Long,,VNM.2.6.2_1,Phong Thạnh Tây A,Phong Thanh Tay A,,Xã,Ward,,
VNM,Vietnam,VNM.2_1,Bạc Liêu,,VNM.2.6_1,Phước Long,,VNM.2.6.3_1,Phong Thạnh Tây B,Phong Thanh Tay B,,Xã,Ward,,
VNM,Vietnam,VNM.2_1,Bạc Liêu,,VNM.2.6_1,Phước Long,,VNM.2.6.4_1,Phước Long (Thị trấn ),Phuoc Long,,Thị trấn,Townlet,,
VNM,Vietnam,VNM.2_1,Bạc Liêu,,VNM.2.6_1,Phước Long,,VNM.2.6.5_1,Phước Long (Xã),Phuoc Long,,Xã,Ward,,
VNM,Vietnam,VNM.2_1,Bạc Liêu,,VNM.2.6_1,Phước Long,,VNM.2.6.6_1,Vĩnh Phú Đông,Vinh Phu Dong,,Xã,Ward,,
VNM,Vietnam,VNM.2_1,Bạc Liêu,,VNM.2.6_1,Phước Long,,VNM.2.6.7_1,Vĩnh Phú Tây,Vinh Phu Tay,,Xã,Ward,,
VNM,Vietnam,VNM.2_1,Bạc Liêu,,VNM.2.6_1,Phước Long,,VNM.2.6.8_1,Vĩnh Thanh,Vinh Thanh,,Xã,Ward,,
VNM,Vietnam,VNM.2_1,Bạc Liêu,,VNM.2.7_1,Vĩnh Lợi,,VNM.2.7.1_1,Châu Hưng,Chau Hung,,Thị trấn,Townlet,,
VNM,Vietnam,VNM.2_1,Bạc Liêu,,VNM.2.7_1,Vĩnh Lợi,,VNM.2.7.2_1,Châu Hưng A,Chau Hung A,,Xã,Ward,,
VNM,Vietnam,VNM.2_1,Bạc Liêu,,VNM.2.7_1,Vĩnh Lợi,,VNM.2.7.3_1,Châu Thới,Chau Thoi,,Xã,Ward,,
VNM,Vietnam,VNM.2_1,Bạc Liêu,,VNM.2.7_1,Vĩnh Lợi,,VNM.2.7.4_1,Hưng Hội,Hung Hoi,,Xã,Ward,,
VNM,Vietnam,VNM.2_1,Bạc Liêu,,VNM.2.7_1,Vĩnh Lợi,,VNM.2.7.5_1,Hưng Thành,Hung Thanh,,Xã,Ward,,
VNM,Vietnam,VNM.2_1,Bạc Liêu,,VNM.2.7_1,Vĩnh Lợi,,VNM.2.7.6_1,Long Thạnh,Long Thanh,,Xã,Ward,,
VNM,Vietnam,VNM.2_1,Bạc Liêu,,VNM.2.7_1,Vĩnh Lợi,,VNM.2.7.7_1,Vĩnh Hưng,Vinh Hung,,Xã,Ward,,
VNM,Vietnam,VNM.2_1,Bạc Liêu,,VNM.2.7_1,Vĩnh Lợi,,VNM.2.7.8_1,Vĩnh Hưng A,Vinh Hung A,,Xã,Ward,,
VNM,Vietnam,VNM.3_1,Bắc Giang,,VNM.3.1_1,Bắc Giang,,VNM.3.1.1_1,Đồng Sơn,Dong Son,,Xã,Ward,,
VNM,Vietnam,VNM.3_1,Bắc Giang,,VNM.3.1_1,Bắc Giang,,VNM.3.1.2_1,Đa Mai,Da Mai,,Phường,Ward,,
VNM,Vietnam,VNM.3_1,Bắc Giang,,VNM.3.1_1,Bắc Giang,,VNM.3.1.3_1,Dĩnh Kế,Dinh Ke,,Phường,Ward,,
VNM,Vietnam,VNM.3_1,Bắc Giang,,VNM.3.1_1,Bắc Giang,,VNM.3.1.4_1,Dĩnh Trì,Dinh Tri,,Xã,Ward,,
VNM,Vietnam,VNM.3_1,Bắc Giang,,VNM.3.1_1,Bắc Giang,,VNM.3.1.5_1,Hoàng Văn Thụ,Hoang Van Thu,,Phường,Ward,,
VNM,Vietnam,VNM.3_1,Bắc Giang,,VNM.3.1_1,Bắc Giang,,VNM.3.1.6_1,Lê Lợi,Le Loi,,Phường,Ward,,
VNM,Vietnam,VNM.3_1,Bắc Giang,,VNM.3.1_1,Bắc Giang,,VNM.3.1.7_1,Mỹ Độ,My Do,,Phường,Ward,,
VNM,Vietnam,VNM.3_1,Bắc Giang,,VNM.3.1_1,Bắc Giang,,VNM.3.1.8_1,Ngô Quyền,Ngo Quyen,,Phường,Ward,,
VNM,Vietnam,VNM.3_1,Bắc Giang,,VNM.3.1_1,Bắc Giang,,VNM.3.1.9_1,Song Khê,Song Khe,,Xã,Ward,,
VNM,Vietnam,VNM.3_1,Bắc Giang,,VNM.3.1_1,Bắc Giang,,VNM.3.1.10_1,Song Mai,Song Mai,,Xã,Ward,,
VNM,Vietnam,VNM.3_1,Bắc Giang,,VNM.3.1_1,Bắc Giang,,VNM.3.1.11_1,Tân Mỹ,Tan My,,Xã,Ward,,
VNM,Vietnam,VNM.3_1,Bắc Giang,,VNM.3.1_1,Bắc Giang,,VNM.3.1.12_1,Tân Tiến,Tan Tien,,Xã,Ward,,
VNM,Vietnam,VNM.3_1,Bắc Giang,,VNM.3.1_1,Bắc Giang,,VNM.3.1.13_1,Thọ Xương,Tho Xuong,,Phường,Ward,,
VNM,Vietnam,VNM.3_1,Bắc Giang,,VNM.3.1_1,Bắc Giang,,VNM.3.1.14_1,Trần Nguyên Hãn,Tran Nguyen Han,,Phường,Ward,,
VNM,Vietnam,VNM.3_1,Bắc Giang,,VNM.3.1_1,Bắc Giang,,VNM.3.1.15_1,Trần Phú,Tran Phu,,Phường,Ward,,
VNM,Vietnam,VNM.3_1,Bắc Giang,,VNM.3.1_1,Bắc Giang,,VNM.3.1.16_1,Xương Giang,Xuong Giang,,Phường,Ward,,
VNM,Vietnam,VNM.3_1,Bắc Giang,,VNM.3.2_1,Hiệp Hòa,,VNM.3.2.1_1,Bắc Lý,Bac Ly,,Xã,Ward,,
VNM,Vietnam,VNM.3_1,Bắc Giang,,VNM.3.2_1,Hiệp Hòa,,VNM.3.2.2_1,Châu Minh,Chau Minh,,Xã,Ward,,
VNM,Vietnam,VNM.3_1,Bắc Giang,,VNM.3.2_1,Hiệp Hòa,,VNM.3.2.3_1,Đại Thành,Dai Thanh,,Xã,Ward,,
VNM,Vietnam,VNM.3_1,Bắc Giang,,VNM.3.2_1,Hiệp Hòa,,VNM.3.2.4_1,Đồng Tân,Dong Tan,,Xã,Ward,,
VNM,Vietnam,VNM.3_1,Bắc Giang,,VNM.3.2_1,Hiệp Hòa,,VNM.3.2.5_1,Đức Thắng,Duc Thang,,Xã,Ward,,
VNM,Vietnam,VNM.3_1,Bắc Giang,,VNM.3.2_1,Hiệp Hòa,,VNM.3.2.6_1,Danh Thắng,Danh Thang,,Xã,Ward,,
VNM,Vietnam,VNM.3_1,Bắc Giang,,VNM.3.2_1,Hiệp Hòa,,VNM.3.2.7_1,Đoan Bái,Doan Bai,,Xã,Ward,,
VNM,Vietnam,VNM.3_1,Bắc Giang,,VNM.3.2_1,Hiệp Hòa,,VNM.3.2.8_1,Đông Lỗ,Dong Lo,,Xã,Ward,,
VNM,Vietnam,VNM.3_1,Bắc Giang,,VNM.3.2_1,Hiệp Hòa,,VNM.3.2.9_1,Hợp Thịnh,Hop Thinh,,Xã,Ward,,
VNM,Vietnam,VNM.3_1,Bắc Giang,,VNM.3.2_1,Hiệp Hòa,,VNM.3.2.10_1,Hòa Sơn,Hoa Son,,Xã,Ward,,
VNM,Vietnam,VNM.3_1,Bắc Giang,,VNM.3.2_1,Hiệp Hòa,,VNM.3.2.11_1,Hoàng An,Hoang An,,Xã,Ward,,
VNM,Vietnam,VNM.3_1,Bắc Giang,,VNM.3.2_1,Hiệp Hòa,,VNM.3.2.12_1,Hoàng Lương,Hoang Luong,,Xã,Ward,,
VNM,Vietnam,VNM.3_1,Bắc Giang,,VNM.3.2_1,Hiệp Hòa,,VNM.3.2.13_1,Hoàng Thanh,Hoang Thanh,,Xã,Ward,,
VNM,Vietnam,VNM.3_1,Bắc Giang,,VNM.3.2_1,Hiệp Hòa,,VNM.3.2.14_1,Hoàng Vân,Hoang Van,,Xã,Ward,,
VNM,Vietnam,VNM.3_1,Bắc Giang,,VNM.3.2_1,Hiệp Hòa,,VNM.3.2.15_1,Hùng Sơn,Hung Son,,Xã,Ward,,
VNM,Vietnam,VNM.3_1,Bắc Giang,,VNM.3.2_1,Hiệp Hòa,,VNM.3.2.16_1,Hương Lâm,Huong Lam,,Xã,Ward,,
VNM,Vietnam,VNM.3_1,Bắc Giang,,VNM.3.2_1,Hiệp Hòa,,VNM.3.2.17_1,Lương Phong,Luong Phong,,Xã,Ward,,
VNM,Vietnam,VNM.3_1,Bắc Giang,,VNM.3.2_1,Hiệp Hòa,,VNM.3.2.18_1,Mai Đình,Mai Dinh,,Xã,Ward,,
VNM,Vietnam,VNM.3_1,Bắc Giang,,VNM.3.2_1,Hiệp Hòa,,VNM.3.2.19_1,Mai Trung,Mai Trung,,Xã,Ward,,
VNM,Vietnam,VNM.3_1,Bắc Giang,,VNM.3.2_1,Hiệp Hòa,,VNM.3.2.20_1,Ngọc Sơn,Ngoc Son,,Xã,Ward,,
VNM,Vietnam,VNM.3_1,Bắc Giang,,VNM.3.2_1,Hiệp Hòa,,VNM.3.2.21_1,Quang Minh,Quang Minh,,Xã,Ward,,
VNM,Vietnam,VNM.3_1,Bắc Giang,,VNM.3.2_1,Hiệp Hòa,,VNM.3.2.22_1,Thắng,Thang,,Thị trấn,Townlet,,
VNM,Vietnam,VNM.3_1,Bắc Giang,,VNM.3.2_1,Hiệp Hòa,,VNM.3.2.23_1,Thái Sơn,Thai Son,,Xã,Ward,,
VNM,Vietnam,VNM.3_1,Bắc Giang,,VNM.3.2_1,Hiệp Hòa,,VNM.3.2.24_1,Thanh Vân,Thanh Van,,Xã,Ward,,
VNM,Vietnam,VNM.3_1,Bắc Giang,,VNM.3.2_1,Hiệp Hòa,,VNM.3.2.25_1,Thường Thắng,Thuong Thang,,Xã,Ward,,
VNM,Vietnam,VNM.3_1,Bắc Giang,,VNM.3.2_1,Hiệp Hòa,,VNM.3.2.26_1,Xuân Cẩm,Xuan Cam,,Xã,Ward,,
VNM,Vietnam,VNM.3_1,Bắc Giang,,VNM.3.3_1,Lạng Giang,,VNM.3.3.1_1,An Hà,An Ha,,Xã,Ward,,
VNM,Vietnam,VNM.3_1,Bắc Giang,,VNM.3.3_1,Lạng Giang,,VNM.3.3.2_1,Đại Lâm,Dai Lam,,Xã,Ward,,
VNM,Vietnam,VNM.3_1,Bắc Giang,,VNM.3.3_1,Lạng Giang,,VNM.3.3.3_1,Đào Mỹ,Dao My,,Xã,Ward,,
VNM,Vietnam,VNM.3_1,Bắc Giang,,VNM.3.3_1,Lạng Giang,,VNM.3.3.4_1,Dương Đức,Duong Duc,,Xã,Ward,,
VNM,Vietnam,VNM.3_1,Bắc Giang,,VNM.3.3_1,Lạng Giang,,VNM.3.3.5_1,Hương Lạc,Huong Lac,,Xã,Ward,,
VNM,Vietnam,VNM.3_1,Bắc Giang,,VNM.3.3_1,Lạng Giang,,VNM.3.3.6_1,Hương Sơn,Huong Son,,Xã,Ward,,
VNM,Vietnam,VNM.3_1,Bắc Giang,,VNM.3.3_1,Lạng Giang,,VNM.3.3.7_1,Kép,Kep,,Thị trấn,Townlet,,
VNM,Vietnam,VNM.3_1,Bắc Giang,,VNM.3.3_1,Lạng Giang,,VNM.3.3.8_1,Mỹ Hà,My Ha,,Xã,Ward,,
VNM,Vietnam,VNM.3_1,Bắc Giang,,VNM.3.3_1,Lạng Giang,,VNM.3.3.9_1,Mỹ Thái,My Thai,,Xã,Ward,,
VNM,Vietnam,VNM.3_1,Bắc Giang,,VNM.3.3_1,Lạng Giang,,VNM.3.3.10_1,Nghĩa Hòa,Nghia Hoa,,Xã,Ward,,
VNM,Vietnam,VNM.3_1,Bắc Giang,,VNM.3.3_1,Lạng Giang,,VNM.3.3.11_1,Nghĩa Hưng,Nghia Hung,,Xã,Ward,,
VNM,Vietnam,VNM.3_1,Bắc Giang,,VNM.3.3_1,Lạng Giang,,VNM.3.3.12_1,Phi Mô,Phi Mo,,Xã,Ward,,
VNM,Vietnam,VNM.3_1,Bắc Giang,,VNM.3.3_1,Lạng Giang,,VNM.3.3.13_1,Quang Thịnh,Quang Thinh,,Xã,Ward,,
VNM,Vietnam,VNM.3_1,Bắc Giang,,VNM.3.3_1,Lạng Giang,,VNM.3.3.14_1,Tân Dĩnh,Tan Dinh,,Xã,Ward,,
VNM,Vietnam,VNM.3_1,Bắc Giang,,VNM.3.3_1,Lạng Giang,,VNM.3.3.15_1,Tân Hưng,Tan Hung,,Xã,Ward,,
VNM,Vietnam,VNM.3_1,Bắc Giang,,VNM.3.3_1,Lạng Giang,,VNM.3.3.16_1,Tân Thịnh,Tan Thinh,,Xã,Ward,,
VNM,Vietnam,VNM.3_1,Bắc Giang,,VNM.3.3_1,Lạng Giang,,VNM.3.3.17_1,Tân Thanh,Tan Thanh,,Xã,Ward,,
VNM,Vietnam,VNM.3_1,Bắc Giang,,VNM.3.3_1,Lạng Giang,,VNM.3.3.18_1,Thái Đào,Thai Dao,,Xã,Ward,,
VNM,Vietnam,VNM.3_1,Bắc Giang,,VNM.3.3_1,Lạng Giang,,VNM.3.3.19_1,Tiên Lục,Tien Luc,,Xã,Ward,,
VNM,Vietnam,VNM.3_1,Bắc Giang,,VNM.3.3_1,Lạng Giang,,VNM.3.3.20_1,Vôi,Voi,,Thị trấn,Townlet,,
VNM,Vietnam,VNM.3_1,Bắc Giang,,VNM.3.3_1,Lạng Giang,,VNM.3.3.21_1,Xuân Hương,Xuan Huong,,Xã,Ward,,
VNM,Vietnam,VNM.3_1,Bắc Giang,,VNM.3.3_1,Lạng Giang,,VNM.3.3.22_1,Xương Lâm,Xuong Lam,,Xã,Ward,,
VNM,Vietnam,VNM.3_1,Bắc Giang,,VNM.3.3_1,Lạng Giang,,VNM.3.3.23_1,Yên Mỹ,Yen My,,Xã,Ward,,
VNM,Vietnam,VNM.3_1,Bắc Giang,,VNM.3.4_1,Lục Nam,,VNM.3.4.1_1,Bảo Đài,Bao Dai,,Xã,Ward,,
VNM,Vietnam,VNM.3_1,Bắc Giang,,VNM.3.4_1,Lục Nam,,VNM.3.4.2_1,Bảo Sơn,Bao Son,,Xã,Ward,,
VNM,Vietnam,VNM.3_1,Bắc Giang,,VNM.3.4_1,Lục Nam,,VNM.3.4.3_1,Bắc Lũng,Bac Lung,,Xã,Ward,,
VNM,Vietnam,VNM.3_1,Bắc Giang,,VNM.3.4_1,Lục Nam,,VNM.3.4.4_1,Bình Sơn,Binh Son,,Xã,Ward,,
VNM,Vietnam,VNM.3_1,Bắc Giang,,VNM.3.4_1,Lục Nam,,VNM.3.4.5_1,Cẩm Lý,Cam Ly,,Xã,Ward,,
VNM,Vietnam,VNM.3_1,Bắc Giang,,VNM.3.4_1,Lục Nam,,VNM.3.4.6_1,Chu Điện,Chu Dien,,Xã,Ward,,
VNM,Vietnam,VNM.3_1,Bắc Giang,,VNM.3.4_1,Lục Nam,,VNM.3.4.7_1,Cương Sơn,Cuong Son,,Xã,Ward,,
VNM,Vietnam,VNM.3_1,Bắc Giang,,VNM.3.4_1,Lục Nam,,VNM.3.4.8_1,Đồi Ngô,Doi Ngo,,Thị trấn,Townlet,,
VNM,Vietnam,VNM.3_1,Bắc Giang,,VNM.3.4_1,Lục Nam,,VNM.3.4.9_1,Đan Hội,Dan Hoi,,Xã,Ward,,
VNM,Vietnam,VNM.3_1,Bắc Giang,,VNM.3.4_1,Lục Nam,,VNM.3.4.10_1,Đông Hưng,Dong Hung,,Xã,Ward,,
VNM,Vietnam,VNM.3_1,Bắc Giang,,VNM.3.4_1,Lục Nam,,VNM.3.4.11_1,Đông Phú,Dong Phu,,Xã,Ward,,
VNM,Vietnam,VNM.3_1,Bắc Giang,,VNM.3.4_1,Lục Nam,,VNM.3.4.12_1,Huyền Sơn,Huyen Son,,Xã,Ward,,
VNM,Vietnam,VNM.3_1,Bắc Giang,,VNM.3.4_1,Lục Nam,,VNM.3.4.13_1,Khám Lạng,Kham Lang,,Xã,Ward,,
VNM,Vietnam,VNM.3_1,Bắc Giang,,VNM.3.4_1,Lục Nam,,VNM.3.4.14_1,Lục Nam,Luc Nam,,Thị trấn,Townlet,,
VNM,Vietnam,VNM.3_1,Bắc Giang,,VNM.3.4_1,Lục Nam,,VNM.3.4.15_1,Lục Sơn,Luc Son,,Xã,Ward,,
VNM,Vietnam,VNM.3_1,Bắc Giang,,VNM.3.4_1,Lục Nam,,VNM.3.4.16_1,Lan Mẫu,Lan Mau,,Xã,Ward,,
VNM,Vietnam,VNM.3_1,Bắc Giang,,VNM.3.4_1,Lục Nam,,VNM.3.4.17_1,Nghĩa Phương,Nghia,,Xã,Ward,,
VNM,Vietnam,VNM.3_1,Bắc Giang,,VNM.3.4_1,Lục Nam,,VNM.3.4.18_1,Phương Sơn,Son,,Xã,Ward,,
VNM,Vietnam,VNM.3_1,Bắc Giang,,VNM.3.4_1,Lục Nam,,VNM.3.4.19_1,Tam Dị,Tam Di,,Xã,Ward,,
VNM,Vietnam,VNM.3_1,Bắc Giang,,VNM.3.4_1,Lục Nam,,VNM.3.4.20_1,Thanh Lâm,Thanh Lam,,Xã,Ward,,
VNM,Vietnam,VNM.3_1,Bắc Giang,,VNM.3.4_1,Lục Nam,,VNM.3.4.21_1,Tiên Hưng,Tien Hung,,Xã,Ward,,
VNM,Vietnam,VNM.3_1,Bắc Giang,,VNM.3.4_1,Lục Nam,,VNM.3.4.22_1,Tiên Nha,Tien Nha,,Xã,Ward,,
VNM,Vietnam,VNM.3_1,Bắc Giang,,VNM.3.4_1,Lục Nam,,VNM.3.4.23_1,Trường Giang,Truong Giang,,Xã,Ward,,
VNM,Vietnam,VNM.3_1,Bắc Giang,,VNM.3.4_1,Lục Nam,,VNM.3.4.24_1,Trường Sơn,Truong Son,,Xã,Ward,,
VNM,Vietnam,VNM.3_1,Bắc Giang,,VNM.3.4_1,Lục Nam,,VNM.3.4.25_1,Vô Tranh,Vo Tranh,,Xã,Ward,,
VNM,Vietnam,VNM.3_1,Bắc Giang,,VNM.3.4_1,Lục Nam,,VNM.3.4.26_1,Vũ Xá,Vu,,Xã,Ward,,
VNM,Vietnam,VNM.3_1,Bắc Giang,,VNM.3.4_1,Lục Nam,,VNM.3.4.27_1,Yên Sơn,Yen Son,,Xã,Ward,,
VNM,Vietnam,VNM.3_1,Bắc Giang,,VNM.3.5_1,Lục Ngạn,,VNM.3.5.1_1,Biển Động,Bien Dong,,Xã,Ward,,
VNM,Vietnam,VNM.3_1,Bắc Giang,,VNM.3.5_1,Lục Ngạn,,VNM.3.5.2_1,Biên Sơn,Bien Son,,Xã,Ward,,
VNM,Vietnam,VNM.3_1,Bắc Giang,,VNM.3.5_1,Lục Ngạn,,VNM.3.5.3_1,Cấm Sơn (Trung tâm huấn luyện),Cam Son,,Trung tâm huấn luyện,Training Center,,
VNM,Vietnam,VNM.3_1,Bắc Giang,,VNM.3.5_1,Lục Ngạn,,VNM.3.5.4_1,Cấm Sơn (Xã),Cam Son,,Xã,Ward,,
VNM,Vietnam,VNM.3_1,Bắc Giang,,VNM.3.5_1,Lục Ngạn,,VNM.3.5.5_1,Chũ,Chu,,Thị trấn,Townlet,,
VNM,Vietnam,VNM.3_1,Bắc Giang,,VNM.3.5_1,Lục Ngạn,,VNM.3.5.6_1,Đồng Cốc,Dong Coc,,Xã,Ward,,
VNM,Vietnam,VNM.3_1,Bắc Giang,,VNM.3.5_1,Lục Ngạn,,VNM.3.5.7_1,Đèo Gia,Deo Gia,,Xã,Ward,,
VNM,Vietnam,VNM.3_1,Bắc Giang,,VNM.3.5_1,Lục Ngạn,,VNM.3.5.8_1,Giáp Sơn,Giap Son,,Xã,Ward,,
VNM,Vietnam,VNM.3_1,Bắc Giang,,VNM.3.5_1,Lục Ngạn,,VNM.3.5.9_1,Hồng Giang,Hong Giang,,Xã,Ward,,
VNM,Vietnam,VNM.3_1,Bắc Giang,,VNM.3.5_1,Lục Ngạn,,VNM.3.5.10_1,Hộ Đáp,Ho Dap,,Xã,Ward,,
VNM,Vietnam,VNM.3_1,Bắc Giang,,VNM.3.5_1,Lục Ngạn,,VNM.3.5.11_1,Kiên Lao,Kien Lao,,Xã,Ward,,
VNM,Vietnam,VNM.3_1,Bắc Giang,,VNM.3.5_1,Lục Ngạn,,VNM.3.5.12_1,Kiên Thành,Kien Thanh,,Xã,Ward,,
VNM,Vietnam,VNM.3_1,Bắc Giang,,VNM.3.5_1,Lục Ngạn,,VNM.3.5.13_1,Kim Sơn,Kim Son,,Xã,Ward,,
VNM,Vietnam,VNM.3_1,Bắc Giang,,VNM.3.5_1,Lục Ngạn,,VNM.3.5.14_1,Mỹ An,My An,,Xã,Ward,,
VNM,Vietnam,VNM.3_1,Bắc Giang,,VNM.3.5_1,Lục Ngạn,,VNM.3.5.15_1,Nam Dương,Nam Duong,,Xã,Ward,,
VNM,Vietnam,VNM.3_1,Bắc Giang,,VNM.3.5_1,Lục Ngạn,,VNM.3.5.16_1,Nghĩa Hồ,Nghia Ho,,Xã,Ward,,
VNM,Vietnam,VNM.3_1,Bắc Giang,,VNM.3.5_1,Lục Ngạn,,VNM.3.5.17_1,Phì Điền,Phi Dien,,Xã,Ward,,
VNM,Vietnam,VNM.3_1,Bắc Giang,,VNM.3.5_1,Lục Ngạn,,VNM.3.5.18_1,Phong Minh,Phong Minh,,Xã,Ward,,
